STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_d,GEOID_1,city,houses,owner_occ,white_hou,black_hou,asian_hou,rent_occ,white_occ,black_occ,asian_occ,under_10,over_65,white,black,native_amr,asian,hispanic,pov_div,pov_t,white_pov,black_pov,native_pov,asian_pov,hispanic_pov,pop_25,no_hs,no_college,bach_degree,graduate_degree,white_no_hs,white_no_college,black_no_hs,black_no_college,nat_no_hs,nat_no_college,asian_no_hs,asian_no_college,hispanic_no_hs,hispanic_no_college,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,white_no_hs_p,white_no_college_p,black_no_hs_p,black_no_college_p,nat_no_hs_p,nat_no_college_p,asian_no_hs_p,asian_no_college_p,hispanic_no_hs_p,hispanic_no_college_p,med_hou_inc,white_inc,black_inc,native_income,asian_inc,hispanic_inc,white_pov_p,black_pov_p,native_pov_p,asian_pov_p,hispanic_pov_p,white_hou_to_rent,black_hou_to_rent,asian_hou_to_rent,white_to_black_ratio,white_to_asian_ratio,GEOID_12,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,city_1,pop_1,perc_rent_1,perc_occ_1,housing_price_1,rent_1,rent_1br_1,under_10_p_1,over_65_p_1,median_age_1,white_p_1,black_p_1,native_amr_p_1,asian_p_1,hispanic_p_1,pov_p_1,no_hs_p_1,no_college_p_1,bach_degree_p_1,graduate_degree_p_1,med_hou_inc_1,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area_1,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,GEOID_d_1,Residential_Trees,Street_Trees,Park_Trees,Other_Trees,max_v,median_year_built,OBJECTID,Join_Count,TARGET_FID,area_id,city_12,state,city_survey,category,grade,label,residential,commercial,industrial,fill,Shape_Length_1,Shape_Area_12,Shape_Length,Shape_Area
42,101,004103,42101004103,41.03,Census Tract 41.03,G5020,S,190517.000000000000000,0.000000000000000,+39.9192616,-075.1597758,42101004103.000000000000000,42101004103.000000000000000,Philly,1369,595,309,30,201,774,210,62,251,1090,400,705,94,0,1951,2259,5175,1923,189,21,0,950,920,3075,967,1107,342,74,49,380,0,77,0,0,747,1209,171,1002,5244,0.565376187000000,0.434623813000000,169700,1463,,0.207856598000000,0.076277651000000,30.199999999999999,0.134439359000000,0.017925248000000,0.000000000000000,0.372044241000000,0.430778032000000,0.371594203000000,0.314471545000000,0.360000000000000,0.111219512000000,0.024065041000000,0.069503546000000,0.539007092000000,0.000000000000000,0.819148936000000,,,0.382880574000000,0.619682214000000,0.075697211000000,0.443559097000000,47905,45096,40147,,32564,85500,0.036521739000000,0.004057971000000,0.000000000000000,0.183574879000000,0.177777778000000,1.471428571000000,0.483870968000000,0.800796813000000,3.040952381000000,1.837455579000000,42101004103,190517,0,39.919261599999999,-75.159775800000006,Philly,5244,0.565376187000000,0.434623813000000,169700,1463,,0.207856598000000,0.076277651000000,30.199999999999999,0.134439359000000,0.017925248000000,0.000000000000000,0.372044241000000,0.430778032000000,0.371594203000000,0.314471545000000,0.360000000000000,0.111219512000000,0.024065041000000,47905,0.190517000000000,27525.102749999998196,2109.226795999999922,1493.357606999999916,2509.166239000000132,3494.306587999999920,7582.576449000000139,205.915613000000008,219.685046099999994,190519.296499999996740,190517,0.011071069000000,0.007838448000000,0.013170301000000,0.018341180000000,0.039799999000000,0.001080825000000,0.001153099000000,0.043663375000000,0.048791547000000,0.092454922000000,42101004103,0.011071069000000,0.013170301000000,0.018341180000000,0.001080825000000,Park Trees,1939,178,1,188,5732,Philadelphia,PA,1,Hazardous,D,D17,1,0,0,#d9838d,0.118399339003975,0.000754873500000,1918.559337050494378,190519.296540719369659
42,101,000102,42101000102,1.02,Census Tract 1.02,G5020,S,444406.000000000000000,0.000000000000000,+39.9547160,-075.1465255,42101000102.000000000000000,42101000102.000000000000000,Philly,2237,788,666,25,57,1449,1135,76,104,140,277,2640,184,0,58,138,2988,178,95,50,0,0,0,2549,98,207,1140,945,67,303,0,112,0,0,0,18,31,58,2988,0.647742512000000,0.352257488000000,426000,1890,1793,0.046854083000000,0.092704150000000,33.500000000000000,0.883534137000000,0.061579652000000,0.000000000000000,0.019410977000000,0.046184739000000,0.059571620000000,0.038446450000000,0.081208317000000,0.447234209000000,0.370733621000000,0.025378788000000,0.114772727000000,0.000000000000000,0.608695652000000,,,0.000000000000000,0.310344828000000,0.224637681000000,0.420289855000000,104236,116566,,,,,0.031793842000000,0.016733601000000,0.000000000000000,0.000000000000000,0.000000000000000,0.586784141000000,0.328947368000000,0.548076923000000,1.783823789000000,1.070623696000000,42101000102,444406,0,39.954715999999998,-75.146525499999996,Philly,2988,0.647742512000000,0.352257488000000,426000,1890,1793,0.046854083000000,0.092704150000000,33.500000000000000,0.883534137000000,0.061579652000000,0.000000000000000,0.019410977000000,0.046184739000000,0.059571620000000,0.038446450000000,0.081208317000000,0.447234209000000,0.370733621000000,104236,0.444406000000000,6723.581589999999778,2882.818581999999878,1199.818328999999949,14375.914029999999912,22815.950629999999364,14993.660869999999704,8846.234877000000779,20323.057359999998880,444402.833700000017416,444406,0.006486903000000,0.002699825000000,0.032348605000000,0.051340330000000,0.033738655000000,0.019905750000000,0.045730835000000,0.110081588000000,0.082169315000000,0.192250903000000,42101000102,0.006486903000000,0.032348605000000,0.051340330000000,0.019905750000000,Park Trees,1939,179,1,191,11359,Philadelphia,PA,1,Industrial and Commercial ,,Industrial and Commercial ,0,1,1,#000000,1.252610948411086,0.002494471649999,2715.716573430788685,444402.833725814416539
42,101,001204,42101001204,12.04,Census Tract 12.04,G5020,S,206147.000000000000000,0.000000000000000,+39.9457155,-075.1683734,42101001204.000000000000000,42101001204.000000000000000,Philly,2465,634,537,22,42,1831,1432,58,193,206,709,2567,142,6,268,207,2891,315,218,0,0,80,22,2668,59,93,1062,1192,27,305,21,49,6,6,0,13,0,64,3156,0.742799189000000,0.257200811000000,651100,1512,1496,0.065272497000000,0.224651458000000,36.399999999999999,0.813371356000000,0.044993663000000,0.003588517000000,0.084917617000000,0.065589354000000,0.108958838000000,0.022113943000000,0.034857571000000,0.398050975000000,0.446776612000000,0.010518115000000,0.118815738000000,0.147887324000000,0.345070423000000,1.000000000000000,1.000000000000000,0.000000000000000,0.048507463000000,0.000000000000000,0.309178744000000,82976,93214,,,,48563,0.075406434000000,0.000000000000000,0.000000000000000,0.027672086000000,0.007609824000000,0.375000000000000,0.379310345000000,0.217616580000000,0.988636364000000,1.723214286000000,42101001204,206147,0,39.945715499999999,-75.168373399999993,Philly,3156,0.742799189000000,0.257200811000000,651100,1512,1496,0.065272497000000,0.224651458000000,36.399999999999999,0.813371356000000,0.044993663000000,0.003588517000000,0.084917617000000,0.065589354000000,0.108958838000000,0.022113943000000,0.034857571000000,0.398050975000000,0.446776612000000,82976,0.206147000000000,15309.463639999999941,4545.164686000000074,2758.267800999999963,10361.498400000000402,53.825965709999998,8.136483189000000,1486.472890000000007,925.055550300000050,206144.955900000000838,206147,0.022048173000000,0.013380102000000,0.050262669000000,0.000261105000000,0.000039500000000,0.007210742000000,0.004487359000000,0.079782689000000,0.017906930000000,0.097689618000000,42101001204,0.022048173000000,0.050262669000000,0.000261105000000,0.007210742000000,Street Trees,1939,180,1,193,5733,Philadelphia,PA,1,Hazardous,D,D18,1,0,0,#d9838d,0.136686476672127,0.000515691200000,1848.049886257613252,206144.955854654166615
42,101,036902,42101036902,369.02,Census Tract 369.02,G5020,S,883507.000000000000000,49251.000000000000000,+39.9523358,-075.1889603,42101036902.000000000000000,42101036902.000000000000000,Philly,1452,8,5,2,1,1444,676,142,476,59,140,3581,895,30,1283,390,1713,954,456,32,0,427,76,825,30,100,295,303,4,81,26,101,0,11,0,34,0,3,6034,0.994490358000000,0.005509642000000,,2266,2450,0.009777925000000,0.023201856000000,20.300000000000001,0.593470335000000,0.148326152000000,0.007073803000000,0.212628439000000,0.064633742000000,0.556917688000000,0.036363636000000,0.121212121000000,0.357575758000000,0.367272727000000,0.001117006000000,0.022619380000000,0.029050279000000,0.112849162000000,0.000000000000000,0.366666667000000,0.000000000000000,0.026500390000000,0.000000000000000,0.007692308000000,26735,32917,,,20969,,0.266199650000000,0.018680677000000,0.000000000000000,0.249270286000000,0.044366608000000,0.007396450000000,0.014084507000000,0.002100840000000,0.525147929000000,3.520710059000000,42101036902,883507,49251,39.952335800000000,-75.188960300000005,Philly,6034,0.994490358000000,0.005509642000000,,2266,2450,0.009777925000000,0.023201856000000,20.300000000000001,0.593470335000000,0.148326152000000,0.007073803000000,0.212628439000000,0.064633742000000,0.556917688000000,0.036363636000000,0.121212121000000,0.357575758000000,0.367272727000000,26735,0.883507000000000,6829.600671000000148,12616.556010000000242,4690.369617000000289,10760.186079999999492,26393.499700000000303,44446.478250000000116,57837.251920000002428,22340.905190000001312,932750.610600000014529,883507,0.014280086000000,0.005308809000000,0.012178948000000,0.029873560000000,0.050306877000000,0.065463264000000,0.025286619000000,0.121795859000000,0.080902305000000,0.202698164000000,42101036902,0.014280086000000,0.012178948000000,0.029873560000000,0.065463264000000,Other Trees,2008,181,1,195,11359,Philadelphia,PA,1,Industrial and Commercial ,,Industrial and Commercial ,0,1,1,#000000,1.252610948411086,0.002494471649999,4602.774003241686842,932750.610565778217278
42,101,020702,42101020702,207.02,Census Tract 207.02,G5020,S,799191.000000000000000,60259.000000000000000,+40.0135178,-075.1969296,42101020702.000000000000000,42101020702.000000000000000,Philly,939,554,399,72,44,385,189,146,21,190,250,1275,259,0,94,85,1259,69,25,22,0,0,22,982,59,12,312,539,0,9,22,62,0,0,0,23,0,3,1781,0.410010650000000,0.589989350000000,321700,1458,,0.106681640000000,0.140370578000000,27.600000000000001,0.715889949000000,0.145423919000000,0.000000000000000,0.052779337000000,0.047725997000000,0.054805401000000,0.060081466000000,0.012219959000000,0.317718941000000,0.548879837000000,0.000000000000000,0.007058824000000,0.084942085000000,0.239382239000000,,,0.000000000000000,0.244680851000000,0.000000000000000,0.035294118000000,112243,146602,,,,,0.019857029000000,0.017474186000000,0.000000000000000,0.000000000000000,0.017474186000000,2.111111111000000,0.493150685000000,2.095238095000000,4.280864198000000,1.007575758000000,42101020702,799191,60259,40.013517800000002,-75.196929600000004,Philly,1781,0.410010650000000,0.589989350000000,321700,1458,,0.106681640000000,0.140370578000000,27.600000000000001,0.715889949000000,0.145423919000000,0.000000000000000,0.052779337000000,0.047725997000000,0.054805401000000,0.060081466000000,0.012219959000000,0.317718941000000,0.548879837000000,112243,0.799191000000000,2228.503573999999844,84650.719330000007176,34744.660869999999704,41029.781190000001516,66153.363630000007106,36878.297109999999520,158700.227000000013504,67355.685490000003483,859431.125099999946542,799191,0.105920511000000,0.043474790000000,0.051339143000000,0.082775411000000,0.046144535000000,0.198576094000000,0.084279835000000,0.438611159000000,0.173899160000000,0.612510319000000,42101020702,0.105920511000000,0.051339143000000,0.082775411000000,0.198576094000000,Other Trees,1943,182,0,196,,,,,,,,,,,,,,4808.566324475147667,859431.117736314889044
42,101,013702,42101013702,137.02,Census Tract 137.02,G5020,S,325261.000000000000000,0.000000000000000,+39.9767045,-075.1822810,42101013702.000000000000000,42101013702.000000000000000,Philly,1821,910,370,452,26,911,416,366,21,380,495,917,2522,0,51,160,3507,1654,55,1599,0,0,19,2502,193,902,444,465,0,215,193,1378,0,0,0,0,0,28,3507,0.500274574000000,0.499725426000000,332000,956,931,0.108354719000000,0.141146279000000,34.600000000000001,0.261477046000000,0.719133162000000,0.000000000000000,0.014542344000000,0.045623040000000,0.471628172000000,0.077138289000000,0.360511591000000,0.177458034000000,0.185851319000000,0.000000000000000,0.234460196000000,0.076526566000000,0.546391753000000,,,0.000000000000000,0.000000000000000,0.000000000000000,0.175000000000000,27262,84630,19766,,,,0.015682920000000,0.455945252000000,0.000000000000000,0.000000000000000,0.005417736000000,0.889423077000000,1.234972678000000,1.238095238000000,0.720196562000000,0.718380178000000,42101013702,325261,0,39.976704499999997,-75.182281000000003,Philly,3507,0.500274574000000,0.499725426000000,332000,956,931,0.108354719000000,0.141146279000000,34.600000000000001,0.261477046000000,0.719133162000000,0.000000000000000,0.014542344000000,0.045623040000000,0.471628172000000,0.077138289000000,0.360511591000000,0.177458034000000,0.185851319000000,27262,0.325261000000000,10782.110370000000330,19754.129420000001119,9656.753779000000577,7286.533637999999883,290.409861499999977,218.433279499999998,10087.361500000000888,10101.756820000000516,325257.769399999990128,325261,0.060733163000000,0.029689246000000,0.022402113000000,0.000892852000000,0.000671563000000,0.031013129000000,0.031057387000000,0.115041257000000,0.061418196000000,0.176459453000000,42101013702,0.060733163000000,0.022402113000000,0.000892852000000,0.031013129000000,Residential Trees,1939,183,1,197,5704,Philadelphia,PA,1,Hazardous,D,D12,1,0,0,#d9838d,0.158320652574382,0.000598123200000,2419.365335883506759,325257.769422101380769
42,101,020701,42101020701,207.01,Census Tract 207.01,G5020,S,625472.000000000000000,33771.000000000000000,+40.0113258,-075.1894871,42101020701.000000000000000,42101020701.000000000000000,Philly,1934,1116,939,81,40,818,614,88,30,475,391,3420,265,0,203,171,4114,649,562,32,0,0,31,3367,0,243,1543,1021,0,628,0,147,0,0,0,0,0,19,4130,0.422957601000000,0.577042399000000,257100,1380,1169,0.115012107000000,0.094673123000000,32.700000000000003,0.828087167000000,0.064164649000000,0.000000000000000,0.049152542000000,0.041404358000000,0.157754011000000,0.000000000000000,0.072171072000000,0.458271458000000,0.303237303000000,0.000000000000000,0.183625731000000,0.000000000000000,0.554716981000000,,,0.000000000000000,0.000000000000000,0.000000000000000,0.111111111000000,100368,89565,190682,,,,0.136606709000000,0.007778318000000,0.000000000000000,0.000000000000000,0.007535246000000,1.529315961000000,0.920454545000000,1.333333333000000,1.661479069000000,1.146986971000000,42101020701,625472,33771,40.011325800000002,-75.189487099999994,Philly,4130,0.422957601000000,0.577042399000000,257100,1380,1169,0.115012107000000,0.094673123000000,32.700000000000003,0.828087167000000,0.064164649000000,0.000000000000000,0.049152542000000,0.041404358000000,0.157754011000000,0.000000000000000,0.072171072000000,0.458271458000000,0.303237303000000,100368,0.625472000000000,6603.013404000000264,66519.505369999998948,45046.700349999999162,52606.745000000002619,4833.696898000000147,3406.057040000000143,31936.948280000000523,14710.761609999999564,659228.727100000018254,625472,0.106350892000000,0.072020331000000,0.084107274000000,0.007728079000000,0.005445579000000,0.051060556000000,0.023519457000000,0.249246802000000,0.100985366000000,0.350232168000000,42101020701,0.106350892000000,0.084107274000000,0.007728079000000,0.051060556000000,Residential Trees,1939,184,1,198,5677,Philadelphia,PA,1,Definitely Declining,C,C6,1,0,0,#ffff00,0.172078750512888,0.000452834050000,3695.982934325980295,659228.727086738683283
42,101,012502,42101012502,125.02,Census Tract 125.02,G5020,S,569430.000000000000000,32791.000000000000000,+39.9630170,-075.1758223,42101012502.000000000000000,42101012502.000000000000000,Philly,3207,616,450,35,91,2591,1622,328,403,74,785,2090,378,0,856,230,3467,365,159,122,0,84,0,3107,104,335,958,1513,0,275,56,257,0,0,26,82,22,22,3467,0.807920175000000,0.192079825000000,361100,1922,1914,0.021344102000000,0.226420536000000,34.200000000000003,0.602826651000000,0.109027978000000,0.000000000000000,0.246899337000000,0.066339775000000,0.105278339000000,0.033472803000000,0.107821049000000,0.308336015000000,0.486964918000000,0.000000000000000,0.131578947000000,0.148148148000000,0.679894180000000,,,0.030373832000000,0.095794393000000,0.095652174000000,0.095652174000000,79435,81305,56642,,84653,103786,0.045860975000000,0.035188924000000,0.000000000000000,0.024228440000000,0.000000000000000,0.277435265000000,0.106707317000000,0.225806452000000,2.599964770000000,1.228641888000000,42101012502,569430,32791,39.963017000000001,-75.175822299999993,Philly,3467,0.807920175000000,0.192079825000000,361100,1922,1914,0.021344102000000,0.226420536000000,34.200000000000003,0.602826651000000,0.109027978000000,0.000000000000000,0.246899337000000,0.066339775000000,0.105278339000000,0.033472803000000,0.107821049000000,0.308336015000000,0.486964918000000,79435,0.569430000000000,6088.544684999999845,2799.576100000000224,3013.002312999999958,20890.107650000001740,82289.261559999999008,74113.347720000005211,14870.987740000000485,12196.588299999999435,602212.530200000037439,569430,0.004916453000000,0.005291260000000,0.036685998000000,0.144511637000000,0.130153571000000,0.026115568000000,0.021418942000000,0.212229656000000,0.156863773000000,0.369093429000000,42101012502,0.004916453000000,0.036685998000000,0.144511637000000,0.026115568000000,Park Trees,1972,185,0,199,,,,,,,,,,,,,,3454.596033825795985,602212.530159753281623
42,101,018802,42101018802,188.02,Census Tract 188.02,G5020,S,252066.000000000000000,0.000000000000000,+39.9991169,-075.1022288,42101018802.000000000000000,42101018802.000000000000000,Philly,1174,471,162,112,14,703,138,278,8,1324,52,1184,1551,0,0,3541,4868,2243,584,1319,0,0,1594,2363,807,1022,46,213,226,567,37,382,0,0,0,0,659,1389,4884,0.598807496000000,0.401192504000000,56900,1290,,0.271089271000000,0.010647011000000,23.300000000000001,0.242424242000000,0.317567568000000,0.000000000000000,0.000000000000000,0.725020475000000,0.460764174000000,0.341515023000000,0.432501058000000,0.019466780000000,0.090139653000000,0.190878378000000,0.478885135000000,0.023855577000000,0.246292714000000,,,,,0.186105620000000,0.392262073000000,40262,30804,5976,,,45933,0.119967132000000,0.270953164000000,0.000000000000000,0.000000000000000,0.327444536000000,1.173913043000000,0.402877698000000,1.750000000000000,2.913819876000000,0.670807453000000,42101018802,252066,0,39.999116899999997,-75.102228800000006,Philly,4884,0.598807496000000,0.401192504000000,56900,1290,,0.271089271000000,0.010647011000000,23.300000000000001,0.242424242000000,0.317567568000000,0.000000000000000,0.000000000000000,0.725020475000000,0.460764174000000,0.341515023000000,0.432501058000000,0.019466780000000,0.090139653000000,40262,0.252066000000000,19375.877749999999651,12891.944670000000770,5733.091231999999764,2698.183002000000215,0.000000000000000,0.000000000000000,4030.062711999999919,2452.210857000000033,252061.686699999991106,252066,0.051145115000000,0.022744405000000,0.010704272000000,0.000000000000000,0.000000000000000,0.015988125000000,0.009728448000000,0.077837512000000,0.032472853000000,0.110310365000000,42101018802,0.051145115000000,0.010704272000000,0.000000000000000,0.015988125000000,Residential Trees,1939,186,1,200,5692,Philadelphia,PA,1,Hazardous,D,D9,1,0,0,#d9838d,0.129284908653825,0.000409214449999,1987.237266671048928,252061.686669993709074
42,101,014201,42101014201,142.01,Census Tract 142.01,G5020,S,290725.000000000000000,0.000000000000000,+39.9677174,-075.1432033,42101014201.000000000000000,42101014201.000000000000000,Philly,1705,745,548,61,49,960,775,41,49,449,183,3035,356,27,133,503,3735,118,118,0,0,0,24,3096,195,263,1295,893,195,634,0,218,0,16,0,27,60,196,3735,0.563049853000000,0.436950147000000,457700,1930,1755,0.120214190000000,0.048995984000000,31.899999999999999,0.812583668000000,0.095314592000000,0.011254689000000,0.035609103000000,0.134672021000000,0.031593039000000,0.062984496000000,0.084948320000000,0.418281654000000,0.288436693000000,0.064250412000000,0.208896211000000,0.000000000000000,0.612359551000000,0.000000000000000,0.592592593000000,0.000000000000000,0.203007519000000,0.119284294000000,0.389662028000000,111104,117721,91726,,197232,90655,0.031593039000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006425703000000,0.707096774000000,1.487804878000000,1.000000000000000,0.475261766000000,0.707096774000000,42101014201,290725,0,39.967717399999998,-75.143203299999996,Philly,3735,0.563049853000000,0.436950147000000,457700,1930,1755,0.120214190000000,0.048995984000000,31.899999999999999,0.812583668000000,0.095314592000000,0.011254689000000,0.035609103000000,0.134672021000000,0.031593039000000,0.062984496000000,0.084948320000000,0.418281654000000,0.288436693000000,111104,0.290725000000000,12847.192359999999098,11869.251319999999396,8056.370124000000033,7892.388692999999876,4901.918179999999666,5962.790410999999949,4023.803879000000052,6312.033304999999928,290722.150100000028033,290725,0.040826387000000,0.027711308000000,0.027147265000000,0.016861014000000,0.020510071000000,0.013840584000000,0.021711354000000,0.098675250000000,0.069932733000000,0.168607983000000,42101014201,0.040826387000000,0.027147265000000,0.016861014000000,0.013840584000000,Residential Trees,1971,187,1,201,5689,Philadelphia,PA,1,Hazardous,D,D15,1,0,0,#d9838d,0.078362805165701,0.000356970050000,2215.361719892044675,290722.150142284284811
42,101,014202,42101014202,142.02,Census Tract 142.02,G5020,S,514671.000000000000000,305265.000000000000000,+39.9622550,-075.1346335,42101014202.000000000000000,42101014202.000000000000000,Philly,1279,439,293,25,95,840,638,53,59,146,124,1683,56,0,358,305,2399,85,69,0,0,0,50,2100,9,171,820,751,9,294,0,17,0,0,0,102,0,136,2399,0.656763096000000,0.343236904000000,561700,1877,1717,0.060858691000000,0.051688203000000,34.600000000000001,0.701542309000000,0.023343060000000,0.000000000000000,0.149228845000000,0.127136307000000,0.035431430000000,0.004285714000000,0.081428571000000,0.390476190000000,0.357619048000000,0.005347594000000,0.174688057000000,0.000000000000000,0.303571429000000,,,0.000000000000000,0.284916201000000,0.000000000000000,0.445901639000000,112736,87438,,,130446,197941,0.028761984000000,0.000000000000000,0.000000000000000,0.000000000000000,0.020842018000000,0.459247649000000,0.471698113000000,1.610169492000000,0.973605016000000,0.285216961000000,42101014202,514671,305265,39.962254999999999,-75.134633500000007,Philly,2399,0.656763096000000,0.343236904000000,561700,1877,1717,0.060858691000000,0.051688203000000,34.600000000000001,0.701542309000000,0.023343060000000,0.000000000000000,0.149228845000000,0.127136307000000,0.035431430000000,0.004285714000000,0.081428571000000,0.390476190000000,0.357619048000000,112736,0.514671000000000,4661.230184000000008,4846.214563999999882,6266.969705999999860,6453.482936000000336,6136.785974999999780,16794.327189999999973,21041.571410000000469,26716.455490000000282,819926.333300000056624,514671,0.009416141000000,0.012176652000000,0.012539045000000,0.011923707000000,0.032631190000000,0.040883538000000,0.051909774000000,0.074762431000000,0.096717616000000,0.171480047000000,42101014202,0.009416141000000,0.012539045000000,0.011923707000000,0.040883538000000,Other Trees,1998,188,1,202,11359,Philadelphia,PA,1,Industrial and Commercial ,,Industrial and Commercial ,0,1,1,#000000,1.252610948411086,0.002494471649999,4889.911035409333635,819926.331548533518799
42,101,000101,42101000101,1.01,Census Tract 1.01,G5020,S,351883.000000000000000,0.000000000000000,+39.9505460,-075.1468375,42101000101.000000000000000,42101000101.000000000000000,Philly,1517,362,308,6,31,1155,899,74,95,114,242,1560,98,0,196,223,1879,89,74,0,0,15,46,1708,28,20,732,833,14,49,14,80,0,0,0,0,0,0,1879,0.761371127000000,0.238628873000000,430300,1749,1722,0.060670569000000,0.128791911000000,30.800000000000001,0.830228845000000,0.052155402000000,0.000000000000000,0.104310804000000,0.118680149000000,0.047365620000000,0.016393443000000,0.011709602000000,0.428571429000000,0.487704918000000,0.008974359000000,0.031410256000000,0.142857143000000,0.816326531000000,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,104458,113049,,,98897,,0.039382650000000,0.000000000000000,0.000000000000000,0.007982970000000,0.024481107000000,0.342602892000000,0.081081081000000,0.326315789000000,4.225435669000000,1.049912089000000,42101000101,351883,0,39.950546000000003,-75.146837500000004,Philly,1879,0.761371127000000,0.238628873000000,430300,1749,1722,0.060670569000000,0.128791911000000,30.800000000000001,0.830228845000000,0.052155402000000,0.000000000000000,0.104310804000000,0.118680149000000,0.047365620000000,0.016393443000000,0.011709602000000,0.428571429000000,0.487704918000000,104458,0.351883000000000,5339.843073000000004,1045.851030999999921,534.504357199999959,14218.817310000000361,10564.910480000000462,14655.683870000000752,12672.885510000000068,6581.789017000000058,351882.366700000013225,351883,0.002972156000000,0.001518983000000,0.040407798000000,0.030023930000000,0.041649309000000,0.036014486000000,0.018704481000000,0.109418370000000,0.061872774000000,0.171291144000000,42101000101,0.002972156000000,0.040407798000000,0.030023930000000,0.036014486000000,Street Trees,1939,189,1,203,11359,Philadelphia,PA,1,Industrial and Commercial ,,Industrial and Commercial ,0,1,1,#000000,1.252610948411086,0.002494471649999,2560.261064211339090,351882.366705550870392
42,101,000404,42101000404,4.04,Census Tract 4.04,G5020,S,164084.000000000000000,0.000000000000000,+39.9535379,-075.1707559,42101000404.000000000000000,42101000404.000000000000000,Philly,2681,1440,1288,36,66,1241,861,51,227,34,1071,2814,177,0,350,37,3383,170,103,0,0,67,7,3234,31,302,1201,1166,7,724,24,143,0,0,0,0,7,7,3383,0.462886982000000,0.537113018000000,354200,2077,2216,0.010050251000000,0.316582915000000,47.600000000000001,0.831806089000000,0.052320426000000,0.000000000000000,0.103458469000000,0.010937038000000,0.050251256000000,0.009585652000000,0.093382808000000,0.371366729000000,0.360544218000000,0.002487562000000,0.257285004000000,0.135593220000000,0.807909605000000,,,0.000000000000000,0.000000000000000,0.189189189000000,0.189189189000000,80774,79867,58559,,90481,,0.030446349000000,0.000000000000000,0.000000000000000,0.019804907000000,0.002069169000000,1.495934959000000,0.705882353000000,0.290748899000000,2.119241192000000,5.145109633000000,42101000404,164084,0,39.953537900000001,-75.170755900000003,Philly,3383,0.462886982000000,0.537113018000000,354200,2077,2216,0.010050251000000,0.316582915000000,47.600000000000001,0.831806089000000,0.052320426000000,0.000000000000000,0.103458469000000,0.010937038000000,0.050251256000000,0.009585652000000,0.093382808000000,0.371366729000000,0.360544218000000,80774,0.164084000000000,20617.488600000000588,59.458915609999998,31.920049429999999,1816.313401000000113,149.586114000000009,0.625883322000000,1250.514877999999953,1323.117342999999892,164083.008600000001024,164084,0.000362369000000,0.000194535000000,0.011069412000000,0.000911644000000,0.000003810000000,0.007621187000000,0.008063659000000,0.019964611000000,0.008262008000000,0.028226619000000,42101000404,0.000362369000000,0.011069412000000,0.000911644000000,0.007621187000000,Street Trees,1966,190,1,206,11359,Philadelphia,PA,1,Industrial and Commercial ,,Industrial and Commercial ,0,1,1,#000000,1.252610948411086,0.002494471649999,1621.348298979365609,164083.008575653861044
