STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_d,GEOID_1,city,houses,owner_occ,white_hou,black_hou,asian_hou,rent_occ,white_occ,black_occ,asian_occ,under_10,over_65,white,black,native_amr,asian,hispanic,pov_div,pov_t,white_pov,black_pov,native_pov,asian_pov,hispanic_pov,pop_25,no_hs,no_college,bach_degree,graduate_degree,white_no_hs,white_no_college,black_no_hs,black_no_college,nat_no_hs,nat_no_college,asian_no_hs,asian_no_college,hispanic_no_hs,hispanic_no_college,pop,perc_rent,perc_occ,housing_price,rent,rent_1br,under_10_p,over_65_p,median_age,white_p,black_p,native_amr_p,asian_p,hispanic_p,pov_p,no_hs_p,no_college_p,bach_degree_p,graduate_degree_p,white_no_hs_p,white_no_college_p,black_no_hs_p,black_no_college_p,nat_no_hs_p,nat_no_college_p,asian_no_hs_p,asian_no_college_p,hispanic_no_hs_p,hispanic_no_college_p,med_hou_inc,white_inc,black_inc,native_income,asian_inc,hispanic_inc,white_pov_p,black_pov_p,native_pov_p,asian_pov_p,hispanic_pov_p,white_hou_to_rent,black_hou_to_rent,asian_hou_to_rent,white_to_black_ratio,white_to_asian_ratio,pop_dens2020,inc_change,GEOID_12,ALAND_1,AWATER_1,INTPTLAT_1,INTPTLON_1,city_1,pop_1,perc_rent_1,perc_occ_1,housing_price_1,rent_1,rent_1br_1,under_10_p_1,over_65_p_1,median_age_1,white_p_1,black_p_1,native_amr_p_1,asian_p_1,hispanic_p_1,pov_p_1,no_hs_p_1,no_college_p_1,bach_degree_p_1,graduate_degree_p_1,med_hou_inc_1,km,pop_dens,res_tree,res_grass,street_tree,park_tree,park_grass,other_tree,other_grass,Shape_Area_1,land_area,res_treey,res_grassy,street_treey,park_treey,park_grassy,other_treey,other_grassy,total_treey,total_grassy,totally,median_year_built,OBJECTID,Join_Count,TARGET_FID,area_id,city_12,state,city_survey,category,grade,label,residential,commercial,industrial,fill,Shape_Length_1,Shape_Area_12,Shape_Length,Shape_Area
25,025,081101,25025081101,811.01,Census Tract 811.01,G5020,S,117783.000000000000000,0.000000000000000,+42.3270449,-071.1124512,25025081101.000000000000000,25025081101.000000000000000,Boston,808,83,59,4,10,725,415,62,156,104,207,791,104,0,172,203,1060,156,62,0,0,22,22,1073,87,75,251,553,66,126,15,96,0,0,0,0,11,45,1231,0.897277228000000,0.102722772000000,443400,1842,1971,0.084484159000000,0.168155971000000,31.899999999999999,0.642567019000000,0.084484159000000,0.000000000000000,0.139723802000000,0.164906580000000,0.147169811000000,0.081081081000000,0.069897484000000,0.233923579000000,0.515377446000000,0.083438685000000,0.159292035000000,0.144230769000000,0.923076923000000,,,0.000000000000000,0.000000000000000,0.054187192000000,0.221674877000000,75291,78102,,,,,0.058490566000000,0.000000000000000,0.000000000000000,0.020754717000000,0.020754717000000,0.142168675000000,0.064516129000000,0.064102564000000,2.203614458000000,2.217831325000000,10441.180719301906720,42123.000000000000000,25025081101,117783,0,42.327044899999997,-71.112451199999995,Boston,1231,0.897277228000000,0.102722772000000,443400,1842,1971,0.084484159000000,0.168155971000000,31.899999999999999,0.642567019000000,0.084484159000000,0.000000000000000,0.139723802000000,0.164906580000000,0.147169811000000,0.081081081000000,0.069897484000000,0.233923579000000,0.515377446000000,75291,0.117783000000000,10451.423380000000179,9943.356073000000833,2007.936654000000090,1125.310723999999936,6618.201027000000067,1139.498450999999932,15016.588359999999739,8658.993468000000576,117898.543600000004517,117783,0.084420978000000,0.017047763000000,0.009554101000000,0.056189781000000,0.009674558000000,0.127493682000000,0.073516496000000,0.277658543000000,0.100238817000000,0.377897360000000,1974,100,1,100,4946,Boston,MA,1,Still Desirable,B,B4,1,0,0,#7cb5bd,2381.384799537841900,117898.543574131748755,2381.384799537841900,117898.543574131748755
25,025,070302,25025070302,703.02,Census Tract 703.02,G5020,S,193304.000000000000000,0.000000000000000,+42.3499539,-071.0694197,25025070302.000000000000000,25025070302.000000000000000,Boston,1182,533,467,1,49,649,368,28,218,178,252,1654,0,0,233,66,2051,374,143,0,0,156,39,1676,22,233,341,979,0,154,0,0,0,0,22,127,0,0,2051,0.549069374000000,0.450930626000000,1381600,1624,1603,0.086786933000000,0.122866894000000,45.000000000000000,0.806435885000000,0.000000000000000,0.000000000000000,0.113603120000000,0.032179425000000,0.182350073000000,0.013126492000000,0.139021480000000,0.203460621000000,0.584128878000000,0.000000000000000,0.093107618000000,,,,,0.094420601000000,0.545064378000000,0.000000000000000,0.000000000000000,158875,167074,,,,,0.069722087000000,0.000000000000000,0.000000000000000,0.076060458000000,0.019015115000000,1.269021739000000,0.035714286000000,0.224770642000000,35.532608699999997,5.645851819000000,10599.235447098866644,115582.000000000000000,25025070302,193304,0,42.349953900000003,-71.069419699999997,Boston,2051,0.549069374000000,0.450930626000000,1381600,1624,1603,0.086786933000000,0.122866894000000,45.000000000000000,0.806435885000000,0.000000000000000,0.000000000000000,0.113603120000000,0.032179425000000,0.182350073000000,0.013126492000000,0.139021480000000,0.203460621000000,0.584128878000000,158875,0.193304000000000,10610.230519999999160,7278.303667999999561,1297.056886000000077,9785.050914999999804,564.522168200000010,637.700967699999978,1494.938333999999941,3137.727711999999883,193504.523099999991246,193304,0.037652111000000,0.006709933000000,0.050620013000000,0.002920385000000,0.003298954000000,0.007733613000000,0.016232089000000,0.098926122000000,0.026240976000000,0.125167098000000,1939,101,1,101,4918,Boston,MA,1,Hazardous,D,D7,1,0,0,#d9838d,1849.558567530273194,193504.523060800798703,1849.558567530273194,193504.523060800798703
25,025,081301,25025081301,813.01,Census Tract 813.01,G5020,S,235660.000000000000000,0.000000000000000,+42.3186892,-071.0993402,25025081301.000000000000000,25025081301.000000000000000,Boston,1060,94,24,41,5,966,186,351,30,228,510,742,974,0,40,929,2398,568,152,125,0,18,390,1587,350,543,261,188,75,281,130,554,0,0,18,18,200,437,2398,0.911320755000000,0.088679245000000,,591,,0.095079233000000,0.212677231000000,43.500000000000000,0.309424520000000,0.406171810000000,0.000000000000000,0.016680567000000,0.387406172000000,0.236864053000000,0.220541903000000,0.342155009000000,0.164461248000000,0.118462508000000,0.101078167000000,0.378706199000000,0.133470226000000,0.568788501000000,,,0.450000000000000,0.450000000000000,0.215285253000000,0.470398278000000,,,45109,,,13177,0.063386155000000,0.052126772000000,0.000000000000000,0.007506255000000,0.162635530000000,0.129032258000000,0.116809117000000,0.166666667000000,1.104642014000000,0.774193548000000,10165.690598648094237,,25025081301,235660,0,42.318689200000001,-71.099340200000000,Boston,2398,0.911320755000000,0.088679245000000,,591,,0.095079233000000,0.212677231000000,43.500000000000000,0.309424520000000,0.406171810000000,0.000000000000000,0.016680567000000,0.387406172000000,0.236864053000000,0.220541903000000,0.342155009000000,0.164461248000000,0.118462508000000,,0.235660000000000,10175.676820000000589,29661.308949999998731,10672.903899999999339,3755.267174000000068,1742.103462999999920,908.761215200000038,9074.171147999999448,7771.140481999999793,235891.499600000010105,235660,0.125864843000000,0.045289417000000,0.015935106000000,0.007392444000000,0.003856239000000,0.038505352000000,0.032976069000000,0.187697746000000,0.082121725000000,0.269819470000000,1973,102,1,102,4920,Boston,MA,1,Hazardous,D,D8,1,0,0,#d9838d,3350.907471144876126,235891.499621177063091,3350.907471144876126,235891.499621177063091
25,025,070301,25025070301,703.01,Census Tract 703.01,G5020,S,143331.000000000000000,0.000000000000000,+42.3463240,-071.0716357,25025070301.000000000000000,25025070301.000000000000000,Boston,1283,651,545,9,53,632,495,24,47,338,274,2156,22,0,175,362,2765,316,95,0,0,0,221,2090,101,66,550,1248,24,135,0,0,0,0,17,36,60,143,2769,0.492595479000000,0.507404521000000,989100,2411,2040,0.122065728000000,0.098952691000000,35.299999999999997,0.778620441000000,0.007945107000000,0.000000000000000,0.063199711000000,0.130733117000000,0.114285714000000,0.048325359000000,0.031578947000000,0.263157895000000,0.597129187000000,0.011131725000000,0.062615955000000,0.000000000000000,0.000000000000000,,,0.097142857000000,0.205714286000000,0.165745856000000,0.395027624000000,136157,162750,,,,33973,0.034358047000000,0.000000000000000,0.000000000000000,0.000000000000000,0.079927667000000,1.101010101000000,0.375000000000000,1.127659574000000,2.936026936000000,0.976367448000000,19299.113988674973371,82841.000000000000000,25025070301,143331,0,42.346324000000003,-71.071635700000002,Boston,2769,0.492595479000000,0.507404521000000,989100,2411,2040,0.122065728000000,0.098952691000000,35.299999999999997,0.778620441000000,0.007945107000000,0.000000000000000,0.063199711000000,0.130733117000000,0.114285714000000,0.048325359000000,0.031578947000000,0.263157895000000,0.597129187000000,136157,0.143331000000000,19318.919150000001537,10926.789530000000013,849.770141999999964,18832.340049999998882,238.204459799999995,1.493444889000000,6966.173686000000089,1035.704030999999986,143478.089299999992363,143331,0.076234656000000,0.005928725000000,0.131390558000000,0.001661919000000,0.000010400000000,0.048602003000000,0.007225960000000,0.257889136000000,0.013165105000000,0.271054240000000,1939,103,1,103,4918,Boston,MA,1,Hazardous,D,D7,1,0,0,#d9838d,1729.691198072192265,143478.089285595866386,1729.691198072192265,143478.089285595866386
25,025,070102,25025070102,701.02,Census Tract 701.02,G5020,S,138976.000000000000000,0.000000000000000,+42.3556883,-071.0617639,25025070102.000000000000000,25025070102.000000000000000,Boston,1223,531,383,2,117,692,324,19,295,80,700,1611,71,0,886,248,1974,624,149,18,0,427,33,1679,302,221,301,737,59,177,0,35,0,0,243,401,47,80,2794,0.565821750000000,0.434178250000000,1191700,,361,0.028632785000000,0.250536865000000,31.600000000000001,0.576592699000000,0.025411596000000,0.000000000000000,0.317108089000000,0.088761632000000,0.316109422000000,0.179868970000000,0.131625968000000,0.179273377000000,0.438951757000000,0.036623215000000,0.109869646000000,0.000000000000000,0.492957746000000,,,0.274266366000000,0.452595937000000,0.189516129000000,0.322580645000000,53281,52895,,,,,0.075481256000000,0.009118541000000,0.000000000000000,0.216312057000000,0.016717325000000,1.182098765000000,0.105263158000000,0.396610169000000,11.229938270000000,2.980505434000000,20083.392728504717525,6397.000000000000000,25025070102,138976,0,42.355688299999997,-71.061763900000003,Boston,2794,0.565821750000000,0.434178250000000,1191700,,361,0.028632785000000,0.250536865000000,31.600000000000001,0.576592699000000,0.025411596000000,0.000000000000000,0.317108089000000,0.088761632000000,0.316109422000000,0.179868970000000,0.131625968000000,0.179273377000000,0.438951757000000,53281,0.138976000000000,20104.190650000000460,0.000000000000000,0.000000000000000,389.042393699999991,6216.464351999999963,376.348112099999980,1584.545028000000002,607.832070000000044,139119.920500000007451,138976,0.000000000000000,0.000000000000000,0.002799349000000,0.044730488000000,0.002708008000000,0.011401573000000,0.004373648000000,0.058931411000000,0.007081656000000,0.066013067000000,1979,104,1,104,11582,Boston,MA,1,Commercial,,Commercial,0,1,0,#000000,1965.925621505370373,139119.920511957432609,1965.925621505370373,139119.920511957432609
25,025,070501,25025070501,705.01,Census Tract 705.01,G5020,S,122863.000000000000000,0.000000000000000,+42.3431213,-071.0691593,25025070501.000000000000000,25025070501.000000000000000,Boston,1191,618,516,12,64,573,402,34,59,120,156,1463,21,0,129,353,1785,149,138,0,0,11,29,1519,52,96,599,655,41,154,0,0,0,0,11,11,37,191,1785,0.481108312000000,0.518891688000000,1619800,1900,1961,0.067226891000000,0.087394958000000,34.000000000000000,0.819607843000000,0.011764706000000,0.000000000000000,0.072268908000000,0.197759104000000,0.083473389000000,0.034233048000000,0.063199473000000,0.394338381000000,0.431204740000000,0.028024607000000,0.105263158000000,0.000000000000000,0.000000000000000,,,0.085271318000000,0.085271318000000,0.104815864000000,0.541076487000000,157222,178264,,,,23918,0.077310924000000,0.000000000000000,0.000000000000000,0.006162465000000,0.016246499000000,1.283582090000000,0.352941176000000,1.084745763000000,3.636815920000000,1.183302239000000,14513.595044960593441,131686.000000000000000,25025070501,122863,0,42.343121300000000,-71.069159299999995,Boston,1785,0.481108312000000,0.518891688000000,1619800,1900,1961,0.067226891000000,0.087394958000000,34.000000000000000,0.819607843000000,0.011764706000000,0.000000000000000,0.072268908000000,0.197759104000000,0.083473389000000,0.034233048000000,0.063199473000000,0.394338381000000,0.431204740000000,157222,0.122863000000000,14528.377140000000509,11835.550750000000335,1203.716580999999906,15809.607599999999366,8582.081056999999419,6645.829757999999856,4560.980692000000090,1877.260226000000102,122988.135899999993853,122863,0.096331286000000,0.009797226000000,0.128676718000000,0.069850818000000,0.054091384000000,0.037122492000000,0.015279297000000,0.331981313000000,0.079167907000000,0.411149220000000,1939,105,1,105,4918,Boston,MA,1,Hazardous,D,D7,1,0,0,#d9838d,1694.132515814652606,122988.135914663493168,1694.132515814652606,122988.135914663493168
25,025,081102,25025081102,811.02,Census Tract 811.02,G5020,S,376868.000000000000000,0.000000000000000,+42.3288046,-071.1059304,25025081102.000000000000000,25025081102.000000000000000,Boston,1307,319,132,64,72,988,457,139,202,19,579,1648,355,0,710,396,2776,953,613,120,0,105,164,1860,252,258,400,650,121,402,51,161,0,0,36,154,137,299,2948,0.755929610000000,0.244070390000000,574000,1720,1604,0.006445047000000,0.196404342000000,30.100000000000001,0.559023066000000,0.120420624000000,0.000000000000000,0.240841248000000,0.134328358000000,0.343299712000000,0.135483871000000,0.138709677000000,0.215053763000000,0.349462366000000,0.073422330000000,0.243932039000000,0.143661972000000,0.453521127000000,,,0.050704225000000,0.216901408000000,0.345959596000000,0.755050505000000,64841,53750,73309,,100839,,0.220821326000000,0.043227666000000,0.000000000000000,0.037824207000000,0.059077810000000,0.288840263000000,0.460431655000000,0.356435644000000,0.627324945000000,0.810357403000000,7814.536536257813168,33945.000000000000000,25025081102,376868,0,42.328804599999998,-71.105930400000005,Boston,2948,0.755929610000000,0.244070390000000,574000,1720,1604,0.006445047000000,0.196404342000000,30.100000000000001,0.559023066000000,0.120420624000000,0.000000000000000,0.240841248000000,0.134328358000000,0.343299712000000,0.135483871000000,0.138709677000000,0.215053763000000,0.349462366000000,64841,0.376868000000000,7822.367513000000145,50352.241170000001148,26158.433959999998478,9347.471562000000631,47901.498099999997066,18883.117180000001099,27936.380099999998492,17272.436870000001363,377245.660900000017136,376868,0.133607102000000,0.069410069000000,0.024803039000000,0.127104180000000,0.050105388000000,0.074127759000000,0.045831530000000,0.359642079000000,0.165346986000000,0.524989065000000,1959,106,1,106,4920,Boston,MA,1,Hazardous,D,D8,1,0,0,#d9838d,3052.040859389214802,377245.660868292965461,3052.040859389214802,377245.660868292965461
25,025,000603,25025000603,6.03,Census Tract 6.03,G5020,S,312487.000000000000000,0.000000000000000,+42.3476014,-071.1449263,25025000603.000000000000000,25025000603.000000000000000,Boston,866,42,19,0,19,824,277,173,196,68,160,423,132,43,574,179,1439,597,70,82,29,322,120,1017,91,183,215,299,0,131,22,36,0,29,0,186,69,69,1439,0.951501155000000,0.048498845000000,,1507,1640,0.047255038000000,0.111188325000000,32.799999999999997,0.293954135000000,0.091730368000000,0.018158784000000,0.398888117000000,0.124391939000000,0.414871438000000,0.089478859000000,0.179941003000000,0.211406096000000,0.294001967000000,0.000000000000000,0.309692671000000,0.166666667000000,0.272727273000000,0.000000000000000,0.674418605000000,0.000000000000000,0.324041812000000,0.385474860000000,0.385474860000000,25039,60281,,,21283,10727,0.048644892000000,0.056984017000000,0.020152884000000,0.223766505000000,0.083391244000000,0.068592058000000,0.000000000000000,0.096938776000000,,0.707581227000000,4600.281425807437699,-10057.000000000000000,25025000603,312487,0,42.347601400000002,-71.144926299999995,Boston,1439,0.951501155000000,0.048498845000000,,1507,1640,0.047255038000000,0.111188325000000,32.799999999999997,0.293954135000000,0.091730368000000,0.018158784000000,0.398888117000000,0.124391939000000,0.414871438000000,0.089478859000000,0.179941003000000,0.211406096000000,0.294001967000000,25039,0.312487000000000,4604.991568000000370,35874.786410000000615,23285.045989999998710,5651.942184000000452,12117.065109999999549,6763.811904000000141,31572.918409999998403,17149.227660000000469,312806.949599999992643,312487,0.114804092000000,0.074515247000000,0.018086967000000,0.038776221000000,0.021645099000000,0.101037542000000,0.054879812000000,0.272704823000000,0.151040157000000,0.423744980000000,1975,107,1,107,4985,Boston,MA,1,Definitely Declining,C,C1,1,0,0,#ffff00,2310.054596430172751,312806.949576444225386,2310.054596430172751,312806.949576444225386
25,025,070202,25025070202,702.02,Census Tract 702.02,G5020,S,178542.000000000000000,0.000000000000000,+42.3500656,-071.0619598,25025070202.000000000000000,25025070202.000000000000000,Boston,2589,125,32,2,89,2464,851,111,1281,516,593,859,142,36,2638,133,3615,1196,243,121,36,778,49,2758,725,441,686,688,32,46,0,29,0,0,692,1295,1,1,3727,0.951718810000000,0.048281190000000,678600,1838,2329,0.138449155000000,0.159109203000000,34.600000000000001,0.230480279000000,0.038100349000000,0.013001083000000,0.707807888000000,0.035685538000000,0.330843707000000,0.262871646000000,0.159898477000000,0.248730964000000,0.249456128000000,0.037252619000000,0.053550640000000,0.000000000000000,0.204225352000000,0.000000000000000,0.000000000000000,0.262319939000000,0.490902199000000,0.007518797000000,0.007518797000000,29764,95774,,,25972,,0.067219917000000,0.033471646000000,0.009958506000000,0.215214385000000,0.013554633000000,0.037602820000000,0.018018018000000,0.069476971000000,2.086956522000000,0.541227109000000,20852.827744380185322,13258.000000000000000,25025070202,178542,0,42.350065600000001,-71.061959799999997,Boston,3727,0.951718810000000,0.048281190000000,678600,1838,2329,0.138449155000000,0.159109203000000,34.600000000000001,0.230480279000000,0.038100349000000,0.013001083000000,0.707807888000000,0.035685538000000,0.330843707000000,0.262871646000000,0.159898477000000,0.248730964000000,0.249456128000000,29764,0.178542000000000,20874.640139999999519,2581.419491000000107,1786.160088000000087,625.753408599999943,334.531655199999989,838.569305399999962,343.492324499999995,869.184925600000042,178728.757799999992130,178542,0.014458332000000,0.010004145000000,0.003504797000000,0.001873686000000,0.004696762000000,0.001923874000000,0.004868238000000,0.021760689000000,0.019569145000000,0.041329834000000,2001,108,1,108,11582,Boston,MA,1,Commercial,,Commercial,0,1,0,#000000,2240.898015086667328,178728.757830190326786,2240.898015086667328,178728.757830190326786
25,025,000805,25025000805,8.05,Census Tract 8.05,G5020,S,369879.000000000000000,0.000000000000000,+42.3539909,-071.1278821,25025000805.000000000000000,25025000805.000000000000000,Boston,1805,68,35,2,23,1737,816,65,620,7,199,1782,106,0,937,311,2844,1143,491,36,0,546,70,1572,121,107,906,370,78,158,0,0,0,0,37,37,28,95,3156,0.962326870000000,0.037673130000000,,1929,1790,0.002217997000000,0.063054499000000,25.000000000000000,0.564638783000000,0.033586819000000,0.000000000000000,0.296894804000000,0.098542459000000,0.401898734000000,0.076972010000000,0.068066158000000,0.576335878000000,0.235368957000000,0.043771044000000,0.088664422000000,0.000000000000000,0.000000000000000,,,0.039487727000000,0.039487727000000,0.090032154000000,0.305466238000000,40074,62647,,,,41434,0.172644163000000,0.012658228000000,0.000000000000000,0.191983122000000,0.024613221000000,0.042892157000000,0.030769231000000,0.037096774000000,1.393995098000000,1.156223359000000,8523.772605182895859,9812.000000000000000,25025000805,369879,0,42.353990899999999,-71.127882099999994,Boston,3156,0.962326870000000,0.037673130000000,,1929,1790,0.002217997000000,0.063054499000000,25.000000000000000,0.564638783000000,0.033586819000000,0.000000000000000,0.296894804000000,0.098542459000000,0.401898734000000,0.076972010000000,0.068066158000000,0.576335878000000,0.235368957000000,40074,0.369879000000000,8532.520093999999517,39570.315790000000561,6621.934639000000061,9706.645058000000063,237.457737400000013,20.161506010000000,11519.687149999999747,18293.953170000000682,370258.586899999994785,369879,0.106981785000000,0.017902975000000,0.026242758000000,0.000641988000000,0.000054500000000,0.031144475000000,0.049459291000000,0.165011006000000,0.067416775000000,0.232427781000000,1968,109,1,109,4985,Boston,MA,1,Definitely Declining,C,C1,1,0,0,#ffff00,3108.865258661514872,370258.586917369044386,3108.865258661514872,370258.586917369044386
25,025,081302,25025081302,813.02,Census Tract 813.02,G5020,S,344681.000000000000000,0.000000000000000,+42.3197631,-071.0965620,25025081302.000000000000000,25025081302.000000000000000,Boston,1265,104,31,46,3,1161,114,544,18,97,564,719,692,0,0,1441,2301,1112,555,235,0,0,773,1583,435,741,190,54,38,213,205,491,0,0,0,0,197,833,2320,0.917786561000000,0.082213439000000,,318,829,0.041810345000000,0.243103448000000,45.200000000000003,0.309913793000000,0.298275862000000,0.000000000000000,0.000000000000000,0.621120690000000,0.483268144000000,0.274794694000000,0.468098547000000,0.120025268000000,0.034112445000000,0.052851182000000,0.296244784000000,0.296242775000000,0.709537572000000,,,,,0.136710618000000,0.578070784000000,,,22054,,,,0.241199478000000,0.102129509000000,0.000000000000000,0.000000000000000,0.335940895000000,0.271929825000000,0.084558824000000,0.166666667000000,3.215865751000000,1.631578947000000,6724.217533196958357,,25025081302,344681,0,42.319763100000003,-71.096562000000006,Boston,2320,0.917786561000000,0.082213439000000,,318,829,0.041810345000000,0.243103448000000,45.200000000000003,0.309913793000000,0.298275862000000,0.000000000000000,0.000000000000000,0.621120690000000,0.483268144000000,0.274794694000000,0.468098547000000,0.120025268000000,0.034112445000000,,0.344681000000000,6730.861289000000397,54942.344030000000203,24078.811949999999342,10774.458150000000387,2016.150601000000051,17850.400040000000445,22822.078079999999318,9413.929860000000190,345021.556600000010803,344681,0.159400559000000,0.069858251000000,0.031259217000000,0.005849323000000,0.051788175000000,0.066212173000000,0.027312007000000,0.262721272000000,0.148958434000000,0.411679706000000,1963,110,1,110,4920,Boston,MA,1,Hazardous,D,D8,1,0,0,#d9838d,3565.758703424795840,345021.556567189283669,3565.758703424795840,345021.556567189283669
25,025,110106,25025110106,1101.06,Census Tract 1101.06,G5020,S,212664.000000000000000,0.000000000000000,+42.2924541,-071.1165410,25025110106.000000000000000,25025110106.000000000000000,Boston,582,288,215,20,24,294,121,61,6,183,494,1320,194,0,227,213,1851,124,104,3,0,0,17,1598,128,536,316,492,46,581,3,73,0,0,46,79,49,93,1851,0.505154639000000,0.494845361000000,665000,2147,,0.098865478000000,0.266882766000000,41.000000000000000,0.713128039000000,0.104808212000000,0.000000000000000,0.122636413000000,0.115072934000000,0.066990816000000,0.080100125000000,0.335419274000000,0.197747184000000,0.307884856000000,0.034848485000000,0.440151515000000,0.015463918000000,0.376288660000000,,,0.202643172000000,0.348017621000000,0.230046948000000,0.436619718000000,83717,,,,90701,,0.056185845000000,0.001620746000000,0.000000000000000,0.000000000000000,0.009184225000000,1.776859504000000,0.327868852000000,4.000000000000000,5.419421488000000,0.444214876000000,8695.458457280141374,36998.000000000000000,25025110106,212664,0,42.292454100000000,-71.116540999999998,Boston,1851,0.505154639000000,0.494845361000000,665000,2147,,0.098865478000000,0.266882766000000,41.000000000000000,0.713128039000000,0.104808212000000,0.000000000000000,0.122636413000000,0.115072934000000,0.066990816000000,0.080100125000000,0.335419274000000,0.197747184000000,0.307884856000000,83717,0.212664000000000,8703.870895000000019,65730.243189999993774,20130.890390000000480,10307.009899999999107,3430.442911000000095,153.824823600000002,3149.675271999999950,521.958988800000043,212869.742200000007870,212664,0.309080254000000,0.094660546000000,0.048466172000000,0.016130812000000,0.000723323000000,0.014810571000000,0.002454383000000,0.388487808000000,0.097838253000000,0.486326061000000,1939,111,1,111,5027,Boston,MA,1,Still Desirable,B,B6,1,0,0,#7cb5bd,2083.812761437160134,212869.742187115858542,2083.812761437160134,212869.742187115858542
25,025,070502,25025070502,705.02,Census Tract 705.02,G5020,S,174417.000000000000000,0.000000000000000,+42.3411012,-071.0737001,25025070502.000000000000000,25025070502.000000000000000,Boston,1735,548,469,9,39,1187,463,172,255,411,485,1352,323,0,1714,1097,4299,2208,279,135,0,1101,919,3198,957,408,792,548,144,282,57,281,0,0,486,922,407,552,4299,0.684149856000000,0.315850144000000,979900,661,247,0.095603629000000,0.112816934000000,46.100000000000001,0.314491742000000,0.075133752000000,0.000000000000000,0.398697371000000,0.255175622000000,0.513607816000000,0.299249531000000,0.127579737000000,0.247654784000000,0.171357098000000,0.106508876000000,0.208579882000000,0.176470588000000,0.869969040000000,,,0.283547258000000,0.537922987000000,0.371011851000000,0.503190520000000,22485,175156,16949,,21815,11665,0.064898814000000,0.031402652000000,0.000000000000000,0.256106071000000,0.213770644000000,1.012958963000000,0.052325581000000,0.152941176000000,19.358771300000001,6.623193221000000,24623.052501517435303,-23965.000000000000000,25025070502,174417,0,42.341101199999997,-71.073700099999996,Boston,4299,0.684149856000000,0.315850144000000,979900,661,247,0.095603629000000,0.112816934000000,46.100000000000001,0.314491742000000,0.075133752000000,0.000000000000000,0.398697371000000,0.255175622000000,0.513607816000000,0.299249531000000,0.127579737000000,0.247654784000000,0.171357098000000,22485,0.174417000000000,24647.826759999999922,22833.278910000000906,3558.132449000000179,22965.448789999998553,10628.847279999999955,2143.093416000000161,3338.596050000000105,2508.240691999999854,174592.488099999987753,174417,0.130912003000000,0.020400147000000,0.131669784000000,0.060939285000000,0.012287182000000,0.019141460000000,0.014380712000000,0.342662533000000,0.047068041000000,0.389730574000000,1943,112,1,112,4918,Boston,MA,1,Hazardous,D,D7,1,0,0,#d9838d,2023.341860141032384,174592.488065200974233,2023.341860141032384,174592.488065200974233
25,025,000101,25025000101,1.01,Census Tract 1.01,G5020,S,249924.000000000000000,0.000000000000000,+42.3608778,-071.1330510,25025000101.000000000000000,25025000101.000000000000000,Boston,697,162,104,5,31,535,407,19,47,47,152,1558,78,0,339,146,1985,227,169,0,0,47,11,1461,30,185,457,672,0,243,0,24,0,0,30,52,0,24,2031,0.767575323000000,0.232424677000000,693200,2064,1688,0.023141310000000,0.074839980000000,27.899999999999999,0.767109798000000,0.038404727000000,0.000000000000000,0.166912851000000,0.071885771000000,0.114357683000000,0.020533881000000,0.126625599000000,0.312799452000000,0.459958932000000,0.000000000000000,0.155969191000000,0.000000000000000,0.307692308000000,,,0.088495575000000,0.153392330000000,0.000000000000000,0.164383562000000,118031,125272,,,93286,,0.085138539000000,0.000000000000000,0.000000000000000,0.023677582000000,0.005541562000000,0.255528256000000,0.263157895000000,0.659574468000000,0.971007371000000,0.387413807000000,8118.020753646749654,80939.000000000000000,25025000101,249924,0,42.360877799999997,-71.133050999999995,Boston,2031,0.767575323000000,0.232424677000000,693200,2064,1688,0.023141310000000,0.074839980000000,27.899999999999999,0.767109798000000,0.038404727000000,0.000000000000000,0.166912851000000,0.071885771000000,0.114357683000000,0.020533881000000,0.126625599000000,0.312799452000000,0.459958932000000,118031,0.249924000000000,8126.470446999999695,66812.990739999993821,19488.709080000000540,9189.166403999999602,172.492884699999991,6.720502002000000,3950.908454999999776,1185.795241999999917,250184.135000000009313,249924,0.267333232000000,0.077978542000000,0.036767843000000,0.000690181000000,0.000026900000000,0.015808440000000,0.004744623000000,0.320599696000000,0.082750055000000,0.403349752000000,1939,113,1,113,4986,Boston,MA,1,Hazardous,D,D1,1,0,0,#d9838d,1970.312629489504843,250184.134979901486076,1970.312629489504843,250184.134979901486076
